user_id,amount,transaction_type,is_international,new_payee,hour,day_of_week,location,merchant_category,failed_login_attempts,account_age_days,transactions_last_24h,amount_ratio,time_risk,velocity_score,account_risk,is_fraud
user_9307,660.58,debit_card,True,False,14,2,US,groceries,0,1872,2,6.61,1,2,1,0
user_8863,421.86,debit_card,False,False,16,0,UK,restaurant,0,3203,3,10.55,1,3,1,0
user_4658,686.09,debit_card,False,False,22,5,UK,restaurant,0,578,1,17.15,2,1,1,0
user_4879,304.01,debit_card,False,False,13,0,UK,restaurant,0,3310,3,7.6,1,3,1,0
user_2832,192.11,credit_card,False,False,16,3,CA,groceries,0,267,3,1.92,1,3,1,0
user_1485,295.5,credit_card,False,True,14,4,AU,retail,0,964,2,1.97,1,2,1,0
user_8869,182.91,debit_card,False,False,9,6,US,restaurant,0,877,1,4.57,3,1,1,0
user_5350,1374.78,debit_card,False,False,22,4,CA,utilities,0,2984,3,17.18,2,3,1,0
user_5471,524.69,debit_card,False,False,13,3,US,retail,0,1622,3,3.5,1,3,1,0
user_8025,158.5,credit_card,False,False,22,0,US,groceries,0,2527,1,1.58,2,1,1,0
user_2381,266.51,credit_card,False,False,17,5,CA,gas,0,1043,1,5.33,1,1,1,0
user_5856,157.36,ach,False,False,15,4,US,groceries,0,423,3,1.57,1,3,1,0
user_8517,774.88,debit_card,False,False,18,5,US,retail,0,2004,1,5.17,2,1,1,0
user_9313,155.23,debit_card,False,False,8,6,AU,retail,0,948,1,1.03,3,1,1,0
user_2417,198.91,ach,False,True,17,5,AU,gas,0,1648,2,3.98,1,2,1,0
user_4700,298.14,debit_card,True,False,19,6,US,gas,0,2707,2,5.96,2,2,1,0
user_5093,82.36,debit_card,False,False,13,6,UK,groceries,0,406,1,0.82,1,1,1,0
user_3589,764.54,ach,False,False,17,1,AU,gas,0,1932,1,15.29,1,1,1,0
user_6167,9613.45,wire_transfer,True,True,2,3,UK,cryptocurrency,1,2040,9,9.61,10,9,1,1
user_2943,157.27,debit_card,False,False,21,4,AU,gas,0,2196,1,3.15,2,1,1,0
user_3389,839.99,debit_card,True,False,6,4,CA,restaurant,0,847,2,21.0,3,2,1,0
user_5951,686.07,ach,False,False,7,1,CA,groceries,0,215,2,6.86,3,2,1,0
user_4304,1744.44,debit_card,False,False,13,5,CA,retail,0,167,3,11.63,1,3,5,0
user_7334,284.26,debit_card,False,False,7,5,AU,gas,0,2864,1,5.69,3,1,1,0
user_3042,253.38,ach,False,False,9,6,CA,gas,0,1147,3,5.07,3,3,1,0
user_4648,79.12,credit_card,False,True,9,0,UK,restaurant,0,1926,1,1.98,3,1,1,0
user_3346,7276.27,wire_transfer,True,True,4,2,RO,wire_transfer,5,3220,5,14.55,10,5,1,1
user_5930,801.87,credit_card,False,False,20,6,US,groceries,0,1274,2,8.02,2,2,1,0
user_1745,45.79,debit_card,False,False,17,5,US,retail,0,1217,2,0.31,1,2,1,0
user_3595,966.93,debit_card,False,False,6,3,CA,groceries,0,2546,2,9.67,3,2,1,0
user_6218,79.07,credit_card,False,False,12,4,UK,utilities,0,2461,1,0.99,1,1,1,0
user_2734,172.69,credit_card,False,False,16,4,AU,retail,0,2176,3,1.15,1,3,1,0
user_8199,1957.0,debit_card,False,False,19,1,CA,utilities,0,1520,1,24.46,2,1,1,0
user_7487,243.9,ach,False,False,9,2,CA,restaurant,0,2398,3,6.1,3,3,1,0
user_3024,594.61,ach,False,False,17,0,UK,retail,0,2424,1,3.96,1,1,1,0
user_1752,65.41,debit_card,False,True,20,5,AU,utilities,0,96,2,0.82,2,2,5,0
user_7304,795.2,credit_card,False,False,7,5,US,restaurant,0,845,2,19.88,3,2,1,0
user_7401,1496.07,ach,False,True,19,3,US,restaurant,0,1300,2,37.4,2,2,1,0
user_6930,101.07,ach,True,False,11,4,AU,restaurant,0,402,2,2.53,1,2,1,0
user_4114,207.67,debit_card,False,False,10,2,AU,groceries,0,36,1,2.08,1,1,5,0
user_5965,385.59,ach,False,False,16,0,AU,groceries,0,3545,2,3.86,1,2,1,0
user_3525,385.45,ach,False,False,13,0,US,groceries,0,1869,3,3.85,1,3,1,0
user_5901,432.79,debit_card,False,False,19,1,UK,gas,0,1901,1,8.66,2,1,1,0
user_2110,288.59,debit_card,False,False,12,0,US,groceries,0,2980,3,2.89,1,3,1,0
user_1945,818.84,ach,True,True,14,1,UK,restaurant,0,2992,1,20.47,1,1,1,0
user_2234,168.01,debit_card,False,False,18,0,AU,restaurant,0,1930,3,4.2,2,3,1,0
user_2983,949.43,debit_card,False,False,7,0,UK,restaurant,0,2212,1,23.74,3,1,1,0
user_2185,1885.11,ach,True,False,12,4,UK,gas,0,509,3,37.7,1,3,1,0
user_4637,779.72,debit_card,False,False,21,0,CA,gas,0,1855,1,15.59,2,1,1,0
user_9899,690.25,debit_card,False,False,14,1,UK,groceries,0,3196,3,6.9,1,3,1,0
user_5329,155.3,credit_card,True,False,10,3,UK,retail,0,53,3,1.04,1,3,5,0
user_9680,6362.46,wire_transfer,True,True,3,2,CN,wire_transfer,5,3596,11,12.72,10,11,1,1
user_5362,540.95,credit_card,False,False,17,0,US,retail,0,490,3,3.61,1,3,1,0
user_5006,31.27,credit_card,False,False,16,6,UK,gas,0,1598,1,0.63,1,1,1,0
user_7843,357.11,ach,False,False,8,1,AU,retail,0,115,2,2.38,3,2,5,0
user_1090,65.3,debit_card,False,False,14,3,CA,utilities,0,750,3,0.82,1,3,1,0
user_8886,82.17,debit_card,False,False,15,0,US,retail,0,704,3,0.55,1,3,1,0
user_7945,89.92,credit_card,True,True,16,5,UK,restaurant,0,1525,2,2.25,1,2,1,0
user_2867,381.66,ach,False,False,21,6,AU,retail,0,2191,1,2.54,2,1,1,0
user_8987,458.01,debit_card,False,False,10,5,AU,utilities,0,2543,3,5.73,1,3,1,0
user_7361,42.55,ach,False,False,20,6,CA,retail,0,1435,1,0.28,2,1,1,0
user_8803,246.77,debit_card,False,False,6,0,AU,retail,0,3527,2,1.65,3,2,1,0
user_2916,173.23,debit_card,False,False,12,3,CA,gas,0,2122,1,3.46,1,1,1,0
user_1713,467.09,credit_card,False,False,16,5,UK,groceries,0,3091,2,4.67,1,2,1,0
user_2341,529.8,ach,False,False,12,2,UK,groceries,0,349,3,5.3,1,3,1,0
user_8017,75.93,ach,False,False,10,2,UK,gas,0,1038,3,1.52,1,3,1,0
user_7939,301.13,debit_card,False,False,17,4,CA,restaurant,0,1343,3,7.53,1,3,1,0
user_4619,855.07,credit_card,False,False,8,3,AU,groceries,0,606,1,8.55,3,1,1,0
user_4212,132.42,ach,False,True,18,2,CA,restaurant,0,1967,2,3.31,2,2,1,0
user_5073,105.98,credit_card,False,False,9,6,AU,gas,0,604,3,2.12,3,3,1,0
user_4082,37394.04,wire_transfer,True,True,4,0,CN,wire_transfer,4,1993,11,74.79,10,11,1,1
user_8048,72.85,credit_card,False,False,19,6,US,gas,0,3523,3,1.46,2,3,1,0
user_5093,72.11,debit_card,False,False,15,4,US,gas,0,3322,1,1.44,1,1,1,0
user_6911,61.98,credit_card,False,False,14,2,US,groceries,0,1236,2,0.62,1,2,1,0
user_2110,195.29,ach,False,False,16,1,US,retail,0,2980,2,1.3,1,2,1,0
user_3275,121.73,ach,False,False,17,1,US,utilities,0,1508,1,1.52,1,1,1,0
user_6846,109.16,credit_card,True,False,19,4,CA,groceries,0,1579,2,1.09,2,2,1,0
user_6400,56.59,credit_card,False,False,12,5,UK,retail,0,3608,3,0.38,1,3,1,0
user_9904,724.65,debit_card,False,False,16,2,CA,restaurant,0,1528,3,18.12,1,3,1,0
user_9175,114.12,debit_card,False,False,10,5,CA,retail,0,3604,1,0.76,1,1,1,0
user_1130,320.65,debit_card,False,False,9,2,UK,restaurant,0,2339,3,8.02,3,3,1,0
user_5224,51.56,debit_card,False,True,13,6,CA,retail,0,2802,1,0.34,1,1,1,0
user_7248,48.28,credit_card,False,True,12,1,UK,utilities,0,2242,1,0.6,1,1,1,0
user_7154,99.51,ach,False,False,21,1,CA,groceries,0,2706,2,1.0,2,2,1,0
user_5901,373.76,ach,False,False,20,6,UK,gas,0,1901,2,7.48,2,2,1,0
user_9534,89.55,credit_card,False,False,14,3,AU,utilities,0,2645,2,1.12,1,2,1,0
user_1651,1527.83,debit_card,True,True,10,2,AU,utilities,0,2722,2,19.1,1,2,1,0
user_6850,84.16,debit_card,False,False,16,3,CA,retail,0,3032,2,0.56,1,2,1,0
user_3315,76.9,debit_card,False,False,16,2,US,utilities,0,1076,3,0.96,1,3,1,0
user_6802,62.95,credit_card,False,False,15,0,US,groceries,0,1816,1,0.63,1,1,1,0
user_9622,182.24,debit_card,False,False,7,5,UK,retail,0,2915,2,1.21,3,2,1,0
user_6053,237.91,credit_card,False,True,15,3,AU,restaurant,0,1938,1,5.95,1,1,1,0
user_1108,1222.17,credit_card,False,False,6,4,AU,restaurant,0,1550,3,30.55,3,3,1,0
user_8183,269.2,debit_card,False,False,19,5,US,groceries,0,3384,1,2.69,2,1,1,0
user_9317,879.83,debit_card,False,False,6,2,CA,retail,0,1561,2,5.87,3,2,1,0
user_5256,258.94,debit_card,False,True,16,1,UK,groceries,0,1439,3,2.59,1,3,1,0
user_3100,175.37,debit_card,False,False,11,5,UK,utilities,0,2567,2,2.19,1,2,1,0
user_5106,105.83,debit_card,False,False,20,0,US,utilities,0,2600,2,1.32,2,2,1,0
user_1090,92.25,credit_card,False,False,12,3,CA,restaurant,0,750,2,2.31,1,2,1,0
user_9565,9569.17,cryptocurrency,True,True,14,1,CA,cryptocurrency,2,2773,9,9.57,1,9,1,1
user_8428,871.36,debit_card,False,False,21,0,US,gas,0,1296,3,17.43,2,3,1,0
user_9418,80.53,debit_card,False,False,13,6,US,restaurant,0,1785,1,2.01,1,1,1,0
user_2571,87.24,debit_card,False,False,12,3,AU,retail,0,659,2,0.58,1,2,1,0
user_9307,551.51,credit_card,False,False,13,4,US,retail,0,1872,1,3.68,1,1,1,0
user_7361,87.25,credit_card,False,False,20,1,CA,retail,0,1435,2,0.58,2,2,1,0
user_9180,194.54,debit_card,False,False,19,3,UK,groceries,0,1021,2,1.95,2,2,1,0
user_7475,1425.46,debit_card,False,False,9,4,US,gas,0,867,1,28.51,3,1,1,0
user_1749,1231.95,ach,False,False,11,2,CA,groceries,0,96,3,12.32,1,3,5,0
user_5735,161.69,ach,True,False,18,3,AU,groceries,0,1328,1,1.62,2,1,1,0
user_6364,651.23,credit_card,False,False,18,0,UK,utilities,0,807,2,8.14,2,2,1,0
user_5329,190.91,debit_card,False,False,11,0,UK,utilities,0,53,3,2.39,1,3,5,0
user_4974,994.61,debit_card,False,False,14,2,AU,restaurant,0,3194,1,24.87,1,1,1,0
user_1659,91.86,ach,False,False,6,4,CA,utilities,0,3467,1,1.15,3,1,1,0
user_2659,269.39,debit_card,False,False,7,1,CA,retail,0,1706,2,1.8,3,2,1,0
user_3209,401.64,debit_card,True,True,1,4,VN,cash_withdrawal,7,181,15,2.01,10,15,1,1
user_3346,295.17,ach,False,False,19,4,CA,utilities,0,3220,2,3.69,2,2,1,0
user_2200,61.99,ach,False,False,10,4,UK,utilities,0,2315,3,0.77,1,3,1,0
user_5210,793.14,ach,True,False,15,1,UK,groceries,0,3324,1,7.93,1,1,1,0
user_1760,1051.3,wire_transfer,True,True,3,5,CN,wire_transfer,5,452,15,2.1,10,15,1,1
user_6828,396.79,debit_card,False,False,21,2,US,groceries,0,2803,3,3.97,2,3,1,0
user_5166,570.93,credit_card,False,True,21,2,US,retail,0,1872,1,3.81,2,1,1,0
user_8429,172.81,debit_card,False,False,19,0,AU,utilities,0,1901,3,2.16,2,3,1,0
user_9022,4472.19,wire_transfer,True,True,3,1,CN,wire_transfer,4,1443,10,8.94,10,10,1,1
user_9022,106.54,ach,False,False,17,2,AU,retail,0,1443,3,0.71,1,3,1,0
user_4751,873.83,debit_card,False,False,8,5,US,restaurant,0,452,2,21.85,3,2,1,0
user_1076,181.41,credit_card,False,False,7,5,AU,restaurant,0,2103,1,4.54,3,1,1,0
user_1601,535.49,credit_card,True,False,7,5,UK,restaurant,0,1063,3,13.39,3,3,1,0
user_8714,1749.18,credit_card,False,True,22,3,CA,gas,0,3150,1,34.98,2,1,1,0
user_7824,1100.07,credit_card,False,True,15,1,US,gas,0,2474,1,22.0,1,1,1,0
user_6916,309.32,credit_card,False,False,6,1,AU,retail,0,3555,3,2.06,3,3,1,0
user_1256,154.62,credit_card,True,False,19,3,CA,gas,0,3111,3,3.09,2,3,1,0
user_1120,1797.33,ach,False,False,20,2,UK,groceries,0,2329,1,17.97,2,1,1,0
user_9221,890.39,ach,False,True,20,3,CA,retail,0,3151,3,5.94,2,3,1,0
user_1533,1892.45,ach,False,True,14,2,AU,gas,0,3554,3,37.85,1,3,1,0
user_8987,837.41,ach,False,False,8,0,AU,gas,0,2543,1,16.75,3,1,1,0
user_8501,1923.71,debit_card,False,True,9,6,UK,groceries,0,2546,3,19.24,3,3,1,0
user_3785,1625.94,debit_card,False,False,10,3,UK,utilities,0,429,3,20.32,1,3,1,0
user_1742,950.18,credit_card,False,True,14,2,US,groceries,0,2246,2,9.5,1,2,1,0
user_8354,1120.38,ach,False,False,20,4,UK,restaurant,0,3569,2,28.01,2,2,1,0
user_6383,1525.03,ach,False,False,15,5,UK,groceries,0,2597,3,15.25,1,3,1,0
user_9808,109.62,ach,False,False,7,1,AU,groceries,0,2346,2,1.1,3,2,1,0
user_4621,506.16,debit_card,False,False,16,1,UK,restaurant,0,279,2,12.65,1,2,1,0
user_4652,833.23,ach,False,False,16,5,AU,gas,0,2965,3,16.66,1,3,1,0
user_8478,112.36,ach,False,False,17,0,UK,gas,0,3123,3,2.25,1,3,1,0
user_5803,1315.52,debit_card,False,False,16,3,CA,retail,0,2915,2,8.77,1,2,1,0
user_7361,89.33,ach,False,False,21,5,CA,restaurant,0,1435,2,2.23,2,2,1,0
user_7859,61.73,debit_card,False,False,7,6,CA,retail,0,3605,2,0.41,3,2,1,0
user_3159,93.65,debit_card,False,True,13,5,CA,gas,0,2441,1,1.87,1,1,1,0
user_4387,805.97,debit_card,False,False,16,1,AU,retail,0,1953,3,5.37,1,3,1,0
user_1520,68.03,debit_card,False,False,11,1,CA,restaurant,0,982,3,1.7,1,3,1,0
user_4505,47.44,debit_card,False,True,16,3,AU,restaurant,0,1385,1,1.19,1,1,1,0
user_4519,1830.2,wire_transfer,True,True,2,0,NG,wire_transfer,5,2394,8,3.66,10,8,1,1
user_5102,82.45,debit_card,False,True,12,1,CA,restaurant,0,242,1,2.06,1,1,1,0
user_3675,398.1,credit_card,False,False,17,1,CA,gas,0,1107,3,7.96,1,3,1,0
user_1136,575.91,debit_card,False,False,12,4,UK,groceries,0,67,1,5.76,1,1,5,0
user_9148,40.67,ach,False,False,8,1,AU,gas,0,1718,2,0.81,3,2,1,0
user_2312,131.08,debit_card,False,False,11,2,US,groceries,0,2795,1,1.31,1,1,1,0
user_1417,959.05,debit_card,False,False,12,3,UK,gas,0,1744,1,19.18,1,1,1,0
user_8767,127.58,ach,False,False,20,6,CA,utilities,0,2492,3,1.59,2,3,1,0
user_8640,88.18,debit_card,False,False,7,2,CA,gas,0,1351,1,1.76,3,1,1,0
user_4909,36.54,credit_card,False,False,6,0,US,gas,0,1809,1,0.73,3,1,1,0
user_7843,350.14,ach,False,False,8,2,AU,retail,0,115,2,2.33,3,2,5,0
user_2077,388.53,debit_card,False,False,15,1,AU,groceries,0,2183,2,3.89,1,2,1,0
user_3079,255.03,credit_card,True,False,20,0,US,retail,0,3189,3,1.7,2,3,1,0
user_9163,1722.75,ach,True,False,13,0,AU,retail,0,3630,2,11.48,1,2,1,0
user_7209,354.52,debit_card,False,False,7,4,AU,retail,0,3515,1,2.36,3,1,1,0
user_9123,1141.74,debit_card,False,True,21,3,CA,utilities,0,1905,1,14.27,2,1,1,0
user_7049,769.4,ach,False,False,19,2,CA,utilities,0,1790,1,9.62,2,1,1,0
user_6143,34.29,ach,False,False,19,6,UK,retail,0,2107,2,0.23,2,2,1,0
user_2824,98.79,debit_card,False,False,20,1,UK,utilities,0,1033,1,1.23,2,1,1,0
user_1854,563.97,debit_card,False,False,13,0,US,restaurant,0,2943,1,14.1,1,1,1,0
user_4944,157.22,debit_card,False,False,19,2,UK,restaurant,0,229,1,3.93,2,1,1,0
user_5846,67.34,ach,True,True,18,0,US,retail,0,2741,2,0.45,2,2,1,0
user_6509,238.99,ach,False,False,20,1,UK,utilities,0,3558,2,2.99,2,2,1,0
user_9051,39.19,debit_card,False,True,15,5,US,restaurant,0,1508,3,0.98,1,3,1,0
user_4996,1099.45,credit_card,True,True,6,5,CA,restaurant,0,1385,2,27.49,3,2,1,0
user_5622,249.11,credit_card,False,False,9,6,AU,retail,0,3008,3,1.66,3,3,1,0
user_5631,2116.45,wire_transfer,True,True,1,3,PH,cash_withdrawal,3,2003,22,10.58,10,20,1,1
user_4621,378.2,debit_card,False,True,15,5,UK,retail,0,279,2,2.52,1,2,1,0
user_7939,154.13,debit_card,False,False,17,6,CA,gas,0,1343,3,3.08,1,3,1,0
user_9814,795.73,debit_card,False,False,8,2,US,gas,0,893,1,15.91,3,1,1,0
user_8432,391.61,credit_card,True,False,8,0,UK,restaurant,0,1306,1,9.79,3,1,1,0
user_5256,374.15,debit_card,True,False,14,1,UK,gas,0,1439,1,7.48,1,1,1,0
user_6629,78.05,debit_card,False,False,16,6,CA,gas,0,1986,2,1.56,1,2,1,0
user_2571,63.75,ach,False,True,15,0,AU,utilities,0,659,3,0.8,1,3,1,0
user_4658,609.39,ach,False,False,20,5,UK,retail,0,578,2,4.06,2,2,1,0
user_5471,482.95,debit_card,False,False,17,0,US,retail,0,1622,3,3.22,1,3,1,0
user_6218,1111.96,debit_card,True,True,0,1,PH,jewelry,6,2461,14,1.11,10,14,1,1
user_6403,664.64,ach,False,False,21,4,AU,utilities,0,1210,2,8.31,2,2,1,0
user_8569,494.53,ach,False,False,11,4,CA,retail,0,2153,2,3.3,1,2,1,0
user_5480,195.39,debit_card,False,False,20,4,CA,groceries,0,1572,1,1.95,2,1,1,0
user_5497,45.16,credit_card,False,False,22,4,US,utilities,0,2513,1,0.56,2,1,1,0
user_5839,72.35,ach,False,False,18,2,US,utilities,0,366,1,0.9,2,1,1,0
user_4637,803.28,debit_card,False,False,18,0,CA,groceries,0,1855,2,8.03,2,2,1,0
user_7244,1468.95,debit_card,False,False,15,2,AU,groceries,0,1702,2,14.69,1,2,1,0
user_2696,452.59,debit_card,False,False,22,1,UK,retail,0,2094,3,3.02,2,3,1,0
user_2294,1456.1,credit_card,False,True,11,4,CA,groceries,0,2227,1,14.56,1,1,1,0
user_2476,184.24,credit_card,False,True,13,0,AU,gas,0,749,3,3.68,1,3,1,0
user_5225,371.61,debit_card,False,False,20,1,US,groceries,0,386,2,3.72,2,2,1,0
user_3852,349.54,ach,False,False,18,2,CA,utilities,0,527,1,4.37,2,1,1,0
user_7979,43.55,debit_card,False,False,9,1,US,gas,0,69,3,0.87,3,3,5,0
user_5625,190.95,debit_card,False,True,13,3,US,utilities,0,2295,3,2.39,1,3,1,0
user_1742,572.69,credit_card,False,False,15,5,US,utilities,0,2246,2,7.16,1,2,1,0
user_8428,1699.17,debit_card,False,False,21,0,US,retail,0,1296,2,11.33,2,2,1,0
user_6167,17876.89,wire_transfer,True,True,0,5,CN,wire_transfer,3,2040,10,35.75,10,10,1,1
user_9625,162.94,debit_card,False,False,17,5,UK,restaurant,0,3286,2,4.07,1,2,1,0
user_6425,45.34,credit_card,False,False,9,2,UK,groceries,0,761,3,0.45,3,3,1,0
user_4619,1426.58,credit_card,True,False,9,1,AU,retail,0,606,2,9.51,3,2,1,0
user_7653,9954.24,cryptocurrency,True,True,12,1,US,wire_transfer,1,2850,19,19.91,1,19,1,1
user_4300,161.86,debit_card,False,False,16,0,CA,gas,0,3316,2,3.24,1,2,1,0
user_4443,367.49,debit_card,False,False,21,1,UK,restaurant,0,1934,2,9.19,2,2,1,0
user_9922,70.78,debit_card,False,False,21,4,CA,gas,0,1118,1,1.42,2,1,1,0
user_9700,181.3,ach,False,False,11,2,US,restaurant,0,2596,2,4.53,1,2,1,0
user_5853,71.86,credit_card,False,False,17,0,CA,retail,0,1268,3,0.48,1,3,1,0
user_2294,236.86,debit_card,False,True,15,0,AU,retail,0,2344,2,1.58,1,2,1,0
user_8149,1990.86,debit_card,False,True,22,1,US,gas,0,1607,2,39.82,2,2,1,0
user_4389,995.19,credit_card,False,False,12,6,UK,utilities,0,3410,3,12.44,1,3,1,0
user_2916,151.07,ach,True,False,12,4,CA,groceries,0,2122,1,1.51,1,1,1,0
user_1269,1430.66,ach,False,False,22,1,CA,groceries,0,2973,2,14.31,2,2,1,0
user_6771,1290.9,debit_card,False,False,15,3,AU,retail,0,2791,2,8.61,1,2,1,0
user_8432,287.5,credit_card,False,False,7,2,UK,restaurant,0,1306,3,7.19,3,3,1,0
user_8199,1046.24,ach,False,False,22,2,CA,gas,0,1520,3,20.92,2,3,1,0
user_6881,1382.57,credit_card,False,False,17,3,UK,restaurant,0,119,1,34.56,1,1,5,0
user_5114,59.29,debit_card,False,False,8,1,AU,utilities,0,3427,1,0.74,3,1,1,0
user_6818,219.18,debit_card,False,False,22,1,UK,restaurant,0,2905,2,5.48,2,2,1,0
user_9537,713.4,credit_card,False,False,17,0,AU,restaurant,0,429,2,17.84,1,2,1,0
user_8933,196.47,debit_card,False,True,20,4,UK,retail,0,441,2,1.31,2,2,1,0
user_3395,993.09,debit_card,False,True,14,5,US,retail,0,926,2,6.62,1,2,1,0
user_1842,137.78,credit_card,False,False,18,5,UK,restaurant,0,1470,2,3.44,2,2,1,0
user_4263,923.01,debit_card,False,False,13,4,US,utilities,0,1001,1,11.54,1,1,1,0
user_9051,1302.16,wire_transfer,True,True,5,0,RO,wire_transfer,2,1508,14,2.6,10,14,1,1
user_4949,442.93,ach,False,False,18,1,US,retail,0,2193,3,2.95,2,3,1,0
user_8430,968.53,debit_card,False,False,15,2,US,retail,0,1310,1,6.46,1,1,1,0
user_2389,294.66,ach,False,True,22,4,UK,groceries,0,412,3,2.95,2,3,1,0
user_8015,172.28,credit_card,False,False,18,6,CA,retail,0,3244,1,1.15,2,1,1,0
user_2765,738.92,ach,False,False,7,4,US,retail,0,3192,2,4.93,3,2,1,0
user_6770,110.64,debit_card,False,False,9,3,AU,utilities,0,783,2,1.38,3,2,1,0
user_9524,356.98,credit_card,False,False,20,3,CA,restaurant,0,1745,2,8.92,2,2,1,0
user_8260,1447.35,ach,False,False,9,1,US,gas,0,2701,1,28.95,3,1,1,0
user_5166,273.39,ach,False,False,22,3,US,retail,0,1872,2,1.82,2,2,1,0
user_7475,1208.64,debit_card,False,True,8,5,US,restaurant,0,867,1,30.22,3,1,1,0
user_5951,763.86,debit_card,False,False,6,1,CA,retail,0,215,1,5.09,3,1,1,0
user_8210,317.11,ach,True,False,20,2,CA,groceries,0,2602,3,3.17,2,3,1,0
user_4879,385.07,debit_card,False,False,13,6,UK,utilities,0,3310,2,4.81,1,2,1,0
user_8220,80.74,debit_card,False,False,11,0,UK,groceries,0,2712,2,0.81,1,2,1,0
user_6629,98.0,debit_card,False,False,12,0,CA,groceries,0,1986,3,0.98,1,3,1,0
user_9148,28.98,ach,False,False,7,5,AU,gas,0,1718,2,0.58,3,2,1,0
user_8478,94.98,debit_card,False,False,12,4,UK,gas,0,3123,1,1.9,1,1,1,0
user_1355,315.54,credit_card,False,False,18,0,CA,groceries,0,416,1,3.16,2,1,1,0
user_9691,408.03,ach,False,False,18,6,US,restaurant,0,499,3,10.2,2,3,1,0
user_1040,70.29,ach,True,True,19,2,AU,restaurant,0,2630,3,1.76,2,3,1,0
user_9444,751.69,debit_card,False,False,22,5,AU,retail,0,1067,1,5.01,2,1,1,0
user_1894,43.03,debit_card,True,True,22,0,CA,groceries,0,2100,1,0.43,2,1,1,0
user_1472,184.58,debit_card,False,False,14,0,AU,retail,0,492,2,1.23,1,2,1,0
user_4882,192.42,debit_card,False,False,21,4,UK,utilities,0,3556,2,2.41,2,2,1,0
user_1612,1061.98,debit_card,False,False,12,3,US,retail,0,3225,3,7.08,1,3,1,0
user_8909,65.15,credit_card,False,False,16,4,AU,gas,0,381,2,1.3,1,2,1,0
user_6374,1684.56,debit_card,False,False,11,3,US,utilities,0,2632,3,21.06,1,3,1,0
user_2417,216.43,debit_card,False,False,12,2,AU,restaurant,0,1648,3,5.41,1,3,1,0
user_7232,464.85,ach,False,False,10,2,UK,retail,0,1253,2,3.1,1,2,1,0
user_7594,181.73,debit_card,False,False,21,4,AU,retail,0,1823,2,1.21,2,2,1,0
user_8633,990.79,credit_card,True,False,11,2,CA,groceries,0,3441,2,9.91,1,2,1,0
user_9226,509.06,debit_card,False,True,19,1,CA,gas,0,522,1,10.18,2,1,1,0
user_4814,40.66,credit_card,False,False,9,1,US,restaurant,0,2051,1,1.02,3,1,1,0
user_4571,702.84,ach,False,True,20,5,UK,retail,0,3171,2,4.69,2,2,1,0
user_5342,385.91,debit_card,True,False,19,6,AU,groceries,0,2691,2,3.86,2,2,1,0
user_1945,9970.2,cryptocurrency,True,True,18,3,UK,cryptocurrency,2,2992,19,9.97,2,19,1,1
user_7859,178.47,debit_card,False,False,8,3,CA,gas,0,3605,3,3.57,3,3,1,0
user_6818,172.96,ach,False,False,21,3,UK,groceries,0,2905,3,1.73,2,3,1,0
user_2108,967.65,ach,False,False,18,5,US,restaurant,0,1629,1,24.19,2,1,1,0
user_1202,889.53,debit_card,False,False,20,1,CA,utilities,0,2773,2,11.12,2,2,1,0
user_5581,617.86,credit_card,False,False,7,3,CA,retail,0,2388,2,4.12,3,2,1,0
user_4871,45.55,ach,False,False,21,4,US,utilities,0,1936,1,0.57,2,1,1,0
user_4978,55.82,credit_card,False,False,21,4,UK,utilities,0,3512,1,0.7,2,1,1,0
user_6736,1072.66,ach,False,False,12,0,US,gas,0,3153,3,21.45,1,3,1,0
user_9307,526.58,debit_card,False,False,17,5,US,utilities,0,1872,2,6.58,1,2,1,0
user_5349,66.01,credit_card,True,False,11,1,AU,retail,0,1445,3,0.44,1,3,1,0
user_6478,254.06,credit_card,False,False,15,3,AU,groceries,0,3584,2,2.54,1,2,1,0
user_2642,193.78,debit_card,False,False,18,6,AU,gas,0,3249,1,3.88,2,1,1,0
user_4522,842.3,debit_card,False,False,16,3,CA,retail,0,1724,3,5.62,1,3,1,0
user_3555,28.79,credit_card,True,True,6,5,US,restaurant,0,1025,2,0.72,3,2,1,0
user_1111,307.01,debit_card,False,False,12,6,CA,groceries,0,1859,2,3.07,1,2,1,0
user_1752,81.93,credit_card,False,False,18,2,AU,groceries,0,96,2,0.82,2,2,5,0
user_2809,57.64,debit_card,False,False,21,5,US,retail,0,209,3,0.38,2,3,1,0
user_2099,28.01,debit_card,False,False,6,0,US,retail,0,1798,3,0.19,3,3,1,0
user_4814,66.94,ach,False,False,7,3,US,groceries,0,2051,2,0.67,3,2,1,0
user_2013,602.89,debit_card,False,False,11,3,UK,restaurant,0,2955,3,15.07,1,3,1,0
user_8429,1905.19,debit_card,False,False,22,5,US,groceries,0,971,3,19.05,2,3,1,0
user_1256,143.58,credit_card,False,False,18,0,CA,utilities,0,3111,2,1.79,2,2,1,0
user_2389,119.24,debit_card,False,False,18,0,UK,restaurant,0,412,3,2.98,2,3,1,0
user_5262,171.53,ach,False,False,6,0,AU,retail,0,3530,1,1.14,3,1,1,0
user_9105,262.55,credit_card,False,False,16,4,UK,groceries,0,1413,3,2.63,1,3,1,0
user_5744,55.14,debit_card,True,True,22,6,AU,groceries,0,2560,2,0.55,2,2,1,0
user_9751,167.55,ach,False,False,17,3,US,gas,0,253,1,3.35,1,1,1,0
